"runoff","rain","snow","etact"
6720526025.03409,91184256.25,0,3000739094.71053
6983872235.32913,601512525,0,2893931666.90481
6871506098.54436,199572568.75,0,3141193272.25528
6511133477.94041,33670062.5,0,2865594990.4024
6025666812.19306,2391875,0,1460763189.426
5504382035.80831,0,0,2157055580.23726
5000795161.64041,2626969693.75,0,3625079227.17043
4541239186.28723,1160880687.5,0,2998749877.26785
4136783811.75915,3663842618.75,0,684106792.8125
3790833720.53341,4488125843.75,0,1397972333
3492126996.54186,0,0,3891215208.37149
3235339634.70893,0,0,3315315967.98727
3013429213.1413,97295650,0,3385815290.98794
2819774189.81817,2604780362.5,0,3071785915.97324
2652647142.11409,1816212567.1875,400639.062500003,3296139545.29873
2501625613.63926,5881212.5,0,3230939956.10784
2365446803.87748,8124209.75,13865.2500000001,3139911392.60301
2245417788.89934,5771194343.47916,1402935875.27084,893306928.75
2137066933.73333,5544987.55208333,3561074.94791667,1689086923.2713
2041879688.03544,5862266124.44792,90199756.8020833,2902019460.453
1958528346.69994,2339177437.5,0,720671018.869546
1889761366.88272,4114250637.36458,47106368.8854167,776550596.625
1855600999.99542,21554611574.4167,1298259831.83333,2047959528
1874604732.40698,8386503275.63542,15621547799.3646,1240422400.0625
1931858665.65026,10061904.03125,83716395.96875,3046015072.35186
2004357571.70765,0,0,2774338385.67029
2073019109.02749,0,0,3714167777.92058
2126805286.41175,0,0,3756214139.48753
2158996869.48302,0,0,5364967182.48214
2167831441.14326,2982212710.17708,11592889.8229167,4681151919.96861
2155060023.38694,1620262617.375,338430545.125,3016675257.29685
2125058768.24695,3772249877.55209,4813649741.19793,1921478214.17011
2081656747.96362,130641339.229167,123347410.770833,3915542045.98854
2028884135.85126,0,0,5975867692.55407
1970739080.42742,27303825,0,4287007507.92845
1910427881.73892,0,0,4877720581.59173
1858007071.01113,15761520593.75,0,7002098903.99325
1864562231.7464,44642828350,0,1531854085.875
1952766231.68465,23181587879.25,915888070.75,1429162757.625
2112887366.62973,1944890730.19792,90912782.3020833,2455591091.675
2346845219.37039,0,0,4045804997.59259
2642512172.27592,11976722987.0312,27606631.71875,3210457550.43643
2942081495.72058,1065077876.65625,519667.09375,3554619123.12697
3184646616.8588,7827572393.75,0,2679541049.06292
3329686713.69688,0,0,5078862584.78799
3367276892.43302,0,0,5592797504.04396
3312395171.30735,0,0,6045129929.09105
3191465959.26851,9013156.25,0,3876968224.01324
3046249563.17376,17981989375,0,1966152310.25
2886047375.25756,650156.25,0,4932555160.55676
2726602462.02202,117893456.25,0,5545898981.47362
2575820139.49436,2607745006.25,0,2695988141.92479
2447333808.96326,21462199081.25,0,1637880017.375
2362380492.92691,13593579899.3958,279972881.854167,1381255125
2295974500.49575,1674146269.84375,60347298.90625,3414071658.6952
2256294094.00541,143281044.375,122049.375,2398824438.3317
2242706611.75167,4825435368.75,0,5249558012.40628
2244893698.83475,67157350,0,1415387448.05041
2253236451.61374,0,0,6256864259.2156
2256019969.01352,0,0,8244177325.14979
2244012785.19819,0,0,8215628020.97675
2213394753.20974,8422998762.5,0,4055841042.54907
2163383589.30356,183661175,0,5039921229.73919
2096908927.49542,0,0,7095229517.20873
2019007306.5748,8478500,0,7073444416.82132
1934776831.73687,0,0,6342208897.69887
1848427358.90871,0,0,5753982234.36745
1764709921.49722,6370674306.25,0,6476344458.77666
1684448762.01381,0,0,5873672331.39574
1607645099.18327,0,0,8337123490.32935
1534711382.88576,0,0,9860108535.32464
1465732012.43459,0,0,6272230888.23761
1400719293.48034,0,0,6761767871.0752
1339498322.54319,0,0,7236716930.3696
1281966971.4918,0,0,7500626090.29655
1227894793.69469,0,0,5210487838.97266
1177290558.83068,0,0,4818722069.28476
1130142308.75766,0,0,4324568343.82057
1086306778.37138,0,0,4581703164.6523
1045588067.89083,0,0,4646173763.2521
1007809278.16201,7225462.5,0,3927153052.53955
972807904.267024,0,0,1284061466.47153
940847662.220855,2234092775,0,4669176329.50792
914237967.312051,14932865068.75,0,2083184420.47389
892050959.70389,3305013750,0,3954147717.23632
874652912.076229,14716609906.25,0,3263775816.21506
876032306.374961,42340828225,0,1814578817.875
877144098.230981,0,0,5835497758.8722
888160667.681972,0,0,5849019176.94684
914817040.608288,0,0,6432305830.07024
962916635.498063,104615700,0,6556990040.95333
1034899879.55769,7766608118.75,0,3339372076.94152
1121360687.07499,0,0,6052435040.89497
1208778840.20234,3844378743.75,0,4635864956.4739
1280192507.14458,0,0,6123479655.83934
1323973858.93425,23714868.75,0,5851165977.37042
1340091202.52823,10658502906.25,0,6151666233.14114
1329706140.84819,7513937400,0,5664283508.71589
1304594185.15246,10969251543.75,0,5552229586.14257
1257696076.98259,537209168.75,0,4322399905.93904
1202500707.86943,814687.5,0,4534968023.73056
1144336010.14366,38566800,0,5649148462.52185
1086850565.88532,0,0,5692837490.9184
1031936260.86088,0,0,5667564740.86814
980518291.923908,0,0,4944917328.2441
941603453.769888,33056080018.75,0,6195622912.22752
906267311.52894,9321575072.25,2473534,2391484412.81286
875968885.843046,242621637.5,0,4568009641.58335
850941467.71632,71094318.75,0,4397253707.64962
832127947.967289,0,0,5196377148.99554
820166755.014335,4796943168.75,0,3007178340.53599
825241314.27786,34396515425,0,1394017188.9375
835074123.289368,4482351231.25,0,3301422996.13337
850583043.997157,74185087.5,0,5223436789.03141
871332146.828615,0,0,5391309843.5345
896246494.940857,8725056.25,0,4982137941.3628
923513146.259683,0,0,5525721629.77205
950211761.370402,0,0,6285582277.42427
972294735.97848,0,0,6118639925.99234
986360698.99033,0,0,2815914349.05529
989244689.00841,0,0,3971411755.03989
980539310.806818,7552756187.5,0,2523555023.13091
960694322.975408,0,0,4410492691.06592
931070827.308627,0,0,5654793585.78591
895056607.089554,4660952318.75,0,5023017949.33763
855392544.878483,768355225,0,4184791092.02576
815110303.921973,4277320806.25,0,4841185330.64273
788888510.551815,33794789943.75,0,3079941131.09434
766078070.31181,48277843.75,0,4636519273.25432
748050250.273808,615937.5,0,4606966978.84079
735031547.954901,56951693.75,0,3967736156.16755
727090272.961528,87196243.75,0,3497822669.80206
723392521.511866,9050225,0,4164667436.22786
722033286.54271,0,0,4231527560.34266
720671789.369976,0,0,4053095539.23604
717134966.109788,0,0,3986699321.36939
709870498.867317,0,0,2348663236.03539
698060009.62276,0,0,3089745869.49089
681756053.128764,0,0,3562877909.28426
661620864.895018,114915668.75,0,3412532339.15031
638493784.557109,0,0,2564034940.50638
613477774.824469,0,0,2576987054.20107
587594681.578943,0,0,2778467614.70434
561640428.516797,0,0,2358040660.13221
536252692.986268,0,0,1948582375.96086
511873129.637591,0,0,2275839614.50689
488732746.285788,0,0,2533897991.71276
467049216.002488,0,0,2368123327.37865
446929578.401559,0,0,1941326509.947
428394724.857013,0,0,1675620583.69683
411372481.769453,2734062.5,0,1052380196.06697
395609052.946308,0,0,1316702700.08989
381369742.522837,0,0,1372995539.92552
368314557.050793,1119977612.5,0,1996846743.16523
356330020.802511,330073718.75,0,1284785066.94126
345332315.710252,0,0,1217953581.38301
335207182.422413,0,0,1212761765.03727
325909547.91988,0,0,1024299165.0821
317332182.313602,1718373300,0,1115599102.97564
309412013.949468,1588865081.25,0,1319244195.21609
302625706.556469,6266220956.25,0,1210605024.60423
295998115.612418,157901918.75,0,2983701402.54878
292220659.022511,25096195993.75,0,2923094468.90257
289222215.435557,39339031.25,0,2186086165.00923
287028323.504,0,0,1881217633.48743
285421881.326893,0,0,2101069121.48687
284501520.511016,0,0,1581781902.6597
284501045.482896,0,0,1646351701.0092
321712541.649567,66112920768.75,0,1970634295.56283
375001604.091888,831028981.25,0,1602119854.53747
455924391.430693,0,0,2812409721.881
574874516.506413,1840338268.75,0,4631312408.51967
741709917.927783,47519973343.75,0,3201622663.55949
933241521.353465,4807929225,0,2587165087.99207
1134822998.86024,8567112956.25,0,1613230745.04832
1324799833.11978,4540383462.5,0,2543259738.79244
2413749342.0731,91223397825,0,1186073716.25
3553506425.58867,5908455568.75,0,2834926392.5992
4694833718.0552,1350158437.51042,21265231.2395833,2180920470.02909
5562666219.26637,0,0,3640485467.82741
5985919202.41854,0,0,3504047832.37844
5963069567.12769,9672230518.75,0,2493355584.00124
5607087234.846,7507381193.75,0,629877707.6875
5079069407.84442,20567817518.75,0,962956664.5625
4487080572.63871,0,0,1733687920.71857
3907789246.77013,0,0,2459935077.94744
3381865324.75891,342187.5,0,3708918477.14257
2924890992.63981,0,0,2474851913.32928
2536644339.28253,0,0,2637483041.34017
2210991683.12449,490900581.25,0,1121950591.38862
1939518799.34313,8401645756.25,0,1235399105.58865
1712785583.96832,6619065875,0,1512200626.5772
1531784848.35799,24084815468.75,0,962368063.3125
1384681298.09323,2742400.78125,22755.4687500001,2772131787.45151
1269987630.75617,1187111618.75,0,1079426839.33068
1187435899.15823,76902950,0,2461104169.5563
1137476651.75602,0,0,2131915986.24868
1117973996.01392,0,0,2060287033.81924
1123063203.1508,7395008812.5,0,1847841608.89281
1141109786.38364,14444687.5,0,1661387738.333
1163491639.00441,10286029025,0,1652354169.75
1176140403.87268,432913363.677083,66042542.5729166,861791685.965016
1175106502.66505,976932.9375,20941798.3125,1624335948.42384
1159645588.25496,3353937.13541667,32677825.3645833,1751725758.54576
1132232215.22698,0,0,1636291454.43814
1112980784.10854,12762633103.625,19380750052.625,331764166.9375
1092050854.68205,125826420.520833,358421091.979166,1307121892.5625
1072934637.52246,0,2942812.5,1607443526.19689
1054707124.22435,0,0,1640826893.08812
1037585768.27341,1695310.9375,1350157.8125,1460703559.92432
1022338941.48895,2298016452.125,339039972.875,462129527.952528
1009152101.05097,15341125,0,1420973915.40454
997677743.466062,0,0,2094192363.31319
987499534.856317,0,0,2090542961.48039
978328947.818885,0,0,2025842881.71954
970083420.747457,0,0,1878191823.55774
961778338.08676,41317593.75,0,1418620759.43395
953044079.10324,0,0,1389467727.15681
943187065.781222,0,0,1534673567.5421
931589562.990686,0,0,956490831.576625
917891666.79063,0,0,1115845289.46253
902023277.055515,0,0,998192386.062382
884072280.651179,0,0,549172034.348894
864437961.627945,0,0,1573552339.17596
843476700.120142,0,0,1139669719.62275
821606616.954622,0,0,1963683909.60619
799392849.367939,0,0,1364155636.53226
777269686.78491,0,0,1213175575.59624
755503669.183712,0,0,789739330.380197
734352726.490156,0,0,1026177567.17537
714105868.353628,0,0,825859242.124368
694882677.319828,0,0,1163984880.03593
676649935.098848,0,0,1372701749.52408
659397268.519443,0,0,1451630396.92018
643190068.838636,125029108.552083,47512591.4479167,983688234.860528
627973806.481934,40191731.875,7129643.125,1127379993.23151
613675985.921933,0,0,1958421912.12591
600274907.386582,0,0,1557968824.60597
588208620.136847,6633305518.625,866946756.375,1752162646.72311
577302410.150711,1370063859.60417,3805834640.39584,1056793168.39071
567221887.606226,6445744.55208333,844538642.947916,1027993738.84997
558614219.652572,1837205302.8125,7355561084.68751,907177951.722028
551168794.315378,16372118,2206169.5,1240381464.99103
544704500.97588,0,0,900512428.977777
539218072.718688,0,0,887716658.42096
534768212.408939,13863378.4895833,289408109.010417,1171164617.13362
531326505.280523,0,410625,1195037011.39603
529459086.624905,176897077.572917,13022909516.1771,351087425
528406025.172574,773316200.156251,5791617937.34376,285372221.875
536065041.258998,12244480016.0208,12731807733.9792,288048692.1875
547980034.276133,1596473847.13542,948858134.114584,705633331.25
565889119.222433,3314481191.34375,2819905721.15625,499852192.1875
603499840.483662,20589876805.8541,9314740662.89582,332154714.0625
679108479.276943,11327054134.25,10488037578.25,315141904.6875
797886174.529438,4942236633.14583,42157369891.8542,475425704.6875
953619555.307433,2054940983.6875,8554170516.3125,417952951.5625
1227549841.90867,10778249877.1146,31129481666.6354,465702076.5625
1525369207.16741,872633451.208334,551982473.791666,1506224388.87352
2395020901.48644,21071585326.875,17617951860.625,575749456.25
3346250360.6727,12656786135.3021,19668839377.1979,322880117.1875
4049118379.97451,0,17585612.5,1143915876.5625
4406953785.97357,999641.249999997,9896625765,856177687.5
4486850292.83621,1442875256.73958,28952731168.2604,355875685.9375
4360096798.43624,7342080.71875,274173969.28125,544677500
4116401516.69122,24755912.3645833,10076537293.8854,257810664.0625
3855479731.18566,1217669309.78125,9937771258.96875,451442437.5
3590955149.27358,0,19943625,929688360.9375
3334101094.9155,0,0,802814368.75
3094688961.38444,35979986.7604167,2903931231.98958,488604218.75
3268410348.37332,23482328610.5938,28221286583.1562,505190457.8125
3581214579.25861,5595034544.86459,9254788542.63544,502487087.5
5979425479.09279,38679960473.6875,14647699138.8125,462308053.125
8120302604.99421,13567233978.3021,1575213152.94792,465297859.375
9531711985.7496,3441003437.84375,4382734643.40625,608579322.3125
10139518544.3949,0,0,837713519.375
10059916930.1413,0,0,898785070.1875
9609429792.59141,20021815.5,1839359.5,838629835.5625
9605263746.82478,15224150502.0312,3794936966.71875,732656061.9375
10187157929.079,18901923010.3229,3524772458.42709,415039077.125
10665441017.4039,959935.416666667,2931002.08333333,1082948005.5625
10893540570.4393,0,0,206012420.875
10745175208.9755,0,0,446140564.625
10260025462.0024,0,0,742197383.0625
9582390062.19293,912588640.125,25694822.375,561332987.4375
8856492221.74224,2489578805.34375,1253473457.15625,310580262.5625
8156672641.05556,0,0,866893405
7521731381.03182,479482182.135417,569653042.864585,867623691.625
6963585175.00337,3095375,0,1612191267
6484580092.4873,169545198.229167,57650595.5208333,728365704
6080968556.26724,9629526.27083333,8604492.47916667,858930006.6875
5744807701.9683,0,0,803407924.125
5463973969.96307,0,0,865910023
5223726889.98747,0,0,1078604437.9375
5010977600.47898,12648982.1458333,18185036.6041667,915142280.75
4813720143.5878,73671173.59375,330306357.65625,892497104.75
4623438533.26024,10017745.3333333,388282679.666667,745870097.5625
4433651657.37747,0,0,1272495740.25
4240625960.9274,0,0,1051159860.1875
4044318755.26669,90051187.4375,6408959131.3125,1012868186.375
3849365559.96345,12930719.1041667,214379337.145833,1112220524.3125
3657350591.85986,0,342187.5,1281820406.75
3471009461.7831,268151582.09375,405359667.90625,1624022342.75
3293652085.66533,57901817.8333334,30340163.4166667,1423023918.625
3129661822.99645,0,0,1930979738.75
2982607771.1616,0,0,1352697067
2856535632.78633,385899.895833333,2709475.10416667,1265837146.0625
2752989682.97139,185172094.572917,200134917.927083,855320822.6875
2671347852.94164,818021.25,7792728.75,363311437.4375
2608825747.02417,0,0,1021761109.5625
2561448660.18302,0,0,1105595206.9375
2524965093.97961,0,0,1204416495.25
2495477917.50386,0,0,987096413.5625
2470171977.35943,0,0,1207213506.75
2447348625.17502,0,0,1502490268.1875
2426706337.44592,0,0,1378728263.6875
2408526082.12703,0,0,1270015013.125
2393126751.90362,1390895850.85417,824708936.645833,1193015049.875
2386682837.85499,1870962385.55208,6943176226.94792,392443366.875
2380661632.48486,8972685.67708334,117595476.822917,1006064240.6875
2374676496.53258,306548929.479167,76868008.0208334,556986498
2366154281.58133,0,0,903296016.4375
2353690506.14496,0,0,1712773703.3125
2337683514.21685,0,0,1333365049.5
2319997858.77014,110710177.989583,67146797.0104167,1085734066.4375
2302666992.03776,18041209.5416667,28778221.7083333,934025226.5625
2287059169.06603,383357219.46875,3057772518.03125,886837954.6875
2272535573.94971,99033435.5729167,5455469651.92708,444306091.1875
2253438316.7657,0,0,1224404332.4375
2227610115.47718,0,0,1520805713.5625
2192824679.35892,0,0,1612999765
2149417913.98347,0,0,1981249017.375
2098685775.28138,0,0,2003059239
2043886411.47583,4942524737.5,89946268.75,2343661893.375
1988465572.2004,2461051024.85417,3971134125.14584,1009003362
1936108322.13921,0,0,1383373055.25
1890064176.03278,66939163.25,325696911.75,1438242883.625
